Colwellia sp. MT41
Colwellia psychrerythraea
Salinimonas sp. N102
Salinimonas sp. HMF8227
Catenovulum sp. CCB-QB4
Lacimicrobium alkaliphilum
Paraglaciecola psychrophila
Glaciecola sp. 4H-3-7+YE-5
Glaciecola nitratireducens
Alteromonas sp. RKMC-009
Alteromonas sp. Mac1
Alteromonas naphthalenivorans
Alteromonas australica
Alteromonas mediterranea
Alteromonas addita
Alteromonas stellipolaris
Alteromonas macleodii
Marinobacter sp. Arc7-DN-1
Marinobacter salinus
Marinobacter sp. LQ44
Marinobacter sp. CP1
Marinobacter salarius
Marinobacter similis
Marinobacter adhaerens
Marinobacter sp. BSs20148
Marinobacter psychrophilus
Marinobacter hydrocarbonoclasticus
Pseudoalteromonas sp. NC201
Pseudoalteromonas piratica
Pseudoalteromonas arctica
Pseudoalteromonas tunicata
Pseudoalteromonas spongiae
Pseudoalteromonas sp. Bsw20308
Pseudoalteromonas aliena
Pseudoalteromonas sp. SM9913
Pseudoalteromonas translucida
Pseudoalteromonas phenolica
Pseudoalteromonas issachenkonii
Pseudoalteromonas piscicida
Pseudoalteromonas tetraodonis
Pseudoalteromonas rubra
Pseudoalteromonas luteoviolacea
Pseudoalteromonas nigrifaciens
Pseudoalteromonas espejiana
Pseudoalteromonas atlantica
Pseudoalteromonas haloplanktis
Shewanella sp. WE21
Shewanella bicestrii
Shewanella piezotolerans
Shewanella loihica
Shewanella sp. W3-18-1
Shewanella halifaxensis
Shewanella sediminis
Shewanella marisflavi
Shewanella psychrophila
Shewanella denitrificans
Shewanella sp. ANA-3
Shewanella japonica
Shewanella pealeana
Shewanella oneidensis
Shewanella baltica
Shewanella woodyi
Shewanella sp. MR-7
Shewanella sp. MR-4
Shewanella amazonensis
Shewanella violacea
Shewanella frigidimarina
Shewanella algae
Shewanella putrefaciens
Leminorella richardii
Pragia fontium
Phytobacter ursingii
Plesiomonas shigelloides
unclassified Enterobacterales
Chania multitudinisentens
Rahnella sp. ERMR1:05
Rahnella sp. Y9602
Rahnella aquatilis
Yersinia massiliensis
Yersinia aleksiciae
Yersinia ruckeri
Yersinia rohdei
Yersinia frederiksenii
Yersinia aldovae
Yersinia kristensenii
Yersinia similis
Yersinia pseudotuberculosis
Yersinia pestis
Yersinia pseudotuberculosis complex
Yersinia intermedia
Yersinia enterocolitica
Serratia sp. MYb239
Serratia sp. FS14
Serratia sp. AS13
Serratia sp. AS12
Serratia sp. FGI94
Serratia sp. SCBI
Serratia symbiotica
Serratia sp. ATCC 39006
Serratia plymuthica
Serratia rubidaea
Serratia fonticola
Serratia proteamaculans
Serratia marcescens
Serratia liquefaciens
Candidatus Arsenophonus lipoptenae
Arsenophonus endosymbiont of Aleurodicus dispersus
Photorhabdus laumondii
Photorhabdus asymbiotica
Photorhabdus thracensis
Xenorhabdus hominickii
Xenorhabdus doucetiae
Xenorhabdus poinarii
Xenorhabdus bovienii
Xenorhabdus nematophila
Providencia sp. WCHPr000369
Providencia heimbachae
Providencia alcalifaciens
Providencia stuartii
Providencia rettgeri
Proteus vulgaris
Proteus mirabilis
Morganella morganii
Obesumbacterium proteus
Edwardsiella anguillarum
Edwardsiella sp. LADL05-105
Edwardsiella sp. EA181011
Edwardsiella piscicida
Edwardsiella hoshinae
Edwardsiella ictaluri
Edwardsiella tarda
Hafnia paralvei
Hafnia alvei
Brenneria goodwinii
Lonsdalea britannica
Sodalis endosymbiont of Henestaris halophilus
Candidatus Sodalis pierantonius
Sodalis praecaptivus
Sodalis glossinidius
Dickeya fangzhongdai
Dickeya solani
Dickeya zeae
Dickeya dianthicola
Dickeya dadantii
Dickeya paradisiaca
Dickeya chrysanthemi
Pectobacterium polaris
Pectobacterium parmentieri
Pectobacterium wasabiae
Pectobacterium atrosepticum
Pectobacterium carotovorum
Buttiauxella sp. 3AFRM03
Limnobaculum parvum
Candidatus Moranella endobia
Gibbsiella quercinecans
Candidatus Riesia sp. GBBU
Candidatus Riesia pediculicola
Candidatus Riesia
Kosakonia sacchari
Kosakonia oryzae
Kosakonia radicincitans
Kosakonia cowanii
Candidatus Ishikawaella capsulata
Cedecea neteri
Enterobacteriaceae bacterium S05
Enterobacteriaceae bacterium ENNIH2
Plautia stali symbiont
Enterobacteriaceae bacterium strain FGI 57
unclassified Enterobacteriaceae (miscellaneous)
secondary endosymbiont of Trabutina mannipara
Candidatus Mikella endobia
Candidatus Hoaglandella endobia
Candidatus Doolittlea endobia
Candidatus Tachikawaea gelatinosa
Candidatus Gullanella endobia
Candidatus Purcelliella pentastirinorum
secondary endosymbiont of Ctenarytaina eucalypti
Candidatus Hamiltonella defensa
secondary endosymbiont of Heteropsylla cubana
aphid secondary symbionts
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
unclassified Candidatus Blochmannia endosymbionts
Candidatus Blochmannia chromaiodes
Candidatus Blochmannia vafer
Candidatus Blochmannia floridanus
Candidatus Blochmannia pennsylvanicus
Candidatus Blochmannia
ant, tsetse, mealybug, aphid, etc. endosymbionts
unclassified Enterobacteriaceae
Leclercia sp. LSNIH3
Leclercia sp. LSNIH1
Leclercia adecarboxylata
Kluyvera georgiana
[Enterobacter] lignolyticus
Pluralibacter gergoviae
Lelliottia sp. WB101
Lelliottia jeotgali
Lelliottia nimipressuralis
Lelliottia amnigena
Salmonella bongori
Salmonella enterica
Cronobacter condimenti
Cronobacter universalis
Cronobacter malonaticus
Cronobacter turicensis
Cronobacter muytjensii
Cronobacter dublinensis
Cronobacter sakazakii
Shigella sp. PAMC 28760
Shigella sonnei
Shigella flexneri
Shigella dysenteriae
Shigella boydii
Raoultella sp. X13
Raoultella ornithinolytica
Raoultella planticola
Shimwellia blattae
Escherichia marmotae
Escherichia albertii
Escherichia fergusonii
Escherichia coli
Enterobacter sp. FY-07
Enterobacter sp. E20
Enterobacter sp. R4-368
Enterobacter sp. 638
Enterobacter roggenkampii
Enterobacter ludwigii
Enterobacter kobei
Enterobacter hormaechei
Enterobacter cancerogenus
Enterobacter asburiae
Enterobacter cloacae
Enterobacter cloacae complex
Klebsiella quasivariicola
Klebsiella quasipneumoniae
Klebsiella michiganensis
Klebsiella variicola
Klebsiella pneumoniae
Klebsiella oxytoca
Klebsiella aerogenes
Citrobacter sp. CFNIH10
Citrobacter sp. CRE-46
Citrobacter rodentium
Citrobacter farmeri
Citrobacter amalonaticus
Citrobacter youngae
Citrobacter werkmanii
Citrobacter braakii
Citrobacter freundii
Citrobacter freundii complex
Citrobacter koseri
Mixta gaviniae
Mixta calida
Tatumella ptyseos
Tatumella citrea
Wigglesworthia glossinidia
Erwinia gerundensis
Erwinia tasmaniensis
Erwinia sp. Ejp617
Erwinia billingiae
Erwinia pyrifoliae
Erwinia persicina
Erwinia amylovora
Pantoea alhagi
Pantoea sp. PSNIH1
Pantoea sp. PSNIH2
Candidatus Pantoea carbekii
Pantoea rwandensis
Pantoea sp. At-9b
Pantoea vagans
Pantoea stewartii
Pantoea ananatis
Pantoea agglomerans
Buchnera aphidicola
Magnetococcus marinus
Phreatobacter cathodiphilus
Polymorphum gilvum
Candidatus Puniceispirillum marinum
Micavibrio aeruginosavorus
unclassified Alphaproteobacteria
Parvularcula bermudensis
alpha proteobacterium HIMB5
alpha proteobacterium HIMB59
unclassified Pelagibacteraceae
Candidatus Pelagibacter sp. IMCC9063
Candidatus Pelagibacter ubique
Candidatus Pelagibacter
Candidatus Nucleicultrix amoebiphila
Candidatus Paracaedimonas acanthamoebae
Candidatus Paracaedibacter acanthamoebae
endosymbiont of Acanthamoeba sp. UWC8
Phenylobacterium sp. HYN0004
Phenylobacterium zucineum
Asticcacaulis excentricus
Caulobacter flavus
Caulobacter sp. K31
Caulobacter vibrioides
Caulobacter segnis
Caulobacter mirabilis
Caulobacter henricii
Brevundimonas sp. LM2
Brevundimonas sp. GW460-12-10-14-LB2
Brevundimonas sp. DS20
Brevundimonas naejangsanensis
Brevundimonas subvibrioides
Brevundimonas vesicularis
Rickettsiales bacterium Ac37b
Candidatus Fokinia solitaria
Candidatus Midichloria mitochondrii
Candidatus Midichloriaceae
Candidatus Phycorickettsia trachydisci
Orientia tsutsugamushi
Rickettsia endosymbiont of Bemisia tabaci
Rickettsia bellii
Rickettsia canadensis
belli group
Rickettsia typhi
Rickettsia prowazekii
typhus group
Rickettsia philipii
Rickettsia heilongjiangensis
Rickettsia monacensis
Rickettsia peacockii
Rickettsia felis
Rickettsia slovaca
Rickettsia parkeri
Rickettsia massiliae
Rickettsia japonica
Rickettsia africae
Rickettsia rhipicephali
Rickettsia montanensis
Rickettsia amblyommatis
Rickettsia australis
Rickettsia akari
Rickettsia rickettsii
Rickettsia conorii
spotted fever group
Wolbachia endosymbiont of Culex quinquefasciatus
Wolbachia endosymbiont of Cimex lectularius
Wolbachia endosymbiont of Folsomia candida
Wolbachia endosymbiont of Drosophila melanogaster
Wolbachia endosymbiont of Onchocerca ochengi
Wolbachia endosymbiont of Brugia malayi
Wolbachia endosymbiont of Drosophila simulans
Wolbachia sp. wRi
Neorickettsia helminthoeca
Neorickettsia sennetsu
Neorickettsia risticii
Ehrlichia sp. HF
Ehrlichia muris
Ehrlichia chaffeensis
Ehrlichia canis
Ehrlichia ruminantium
canis group
Anaplasma ovis
Anaplasma phagocytophilum
Anaplasma marginale
Anaplasma centrale
Croceicoccus naphthovorans
Croceicoccus marinus
Altererythrobacter sp. B11
Altererythrobacter atlanticus
Altererythrobacter dongtanensis
Altererythrobacter namhicola
Altererythrobacter marensis
Altererythrobacter epoxidivorans
Erythrobacter sp. YH-07
Erythrobacter sp. KY5
Erythrobacter atlanticus
Erythrobacter gangjinensis
Erythrobacter flavus
Erythrobacter litoralis
Porphyrobacter HT-58-2
Porphyrobacter sp. LM 6
Porphyrobacter neustonensis
Rhizorhabdus dicambivorans
Citromicrobium sp. JL477
Blastomonas sp. RAC04
Blastomonas fulva
Sphingorhabdus sp. YGSMI21
Sphingorhabdus sp. M41
Sphingorhabdus flavimaris
Sphingomonas sp. YZ-8
Sphingomonas sp. FARSPH
Sphingomonas sp. NIC1
Sphingomonas sp. LM7
Sphingomonas sp. JJ-A5
Sphingomonas hengshuiensis
Sphingomonas panacis
Sphingomonas taxi
Sphingomonas sp. LK11
Sphingomonas sp. Cra20
Sphingomonas sp. KC8
Sphingomonas sp. MM-1
Sphingomonas sanxanigenens
Sphingomonas wittichii
Sphingomonas melonis
Sphingomonas koreensis
Novosphingobium sp. P6W
Novosphingobium sp. THN1
Novosphingobium sp. PP1Y
Novosphingobium pentaromativorans
Novosphingobium resinovorum
Novosphingobium aromaticivorans
Sphingopyxis sp. LPB0140
Sphingopyxis sp. MG
Sphingopyxis fribergensis
Sphingopyxis sp. QXT-31
uncultured Sphingopyxis sp.
Sphingopyxis sp. 113P3
Sphingopyxis granuli
Sphingopyxis alaskensis
Sphingopyxis terrae
Sphingopyxis macrogoltabida
Sphingobium sp. EP60837
Sphingobium sp. RAC03
Sphingobium hydrophobicum
Sphingobium baderi
Sphingobium sp. TKS
Sphingobium sp. SYK-6
Sphingobium sp. YBL2
Sphingobium sp. MI1205
Sphingobium japonicum
Sphingobium indicum
Sphingobium cloacae
Sphingobium chlorophenolicum
Sphingobium yanoikuyae
Zymomonas mobilis
Hyphomonadaceae bacterium UKL13-1
Hyphomonas neptunium
Maricaulis maris
Hirschia baltica
Gemmobacter sp. HYN0069
Thalassococcus sp. SH-1
Sagittula sp. P11
Marivivens sp. JLT3646
Thioclava nitratireducens
Rhodobacteraceae bacterium
Confluentimicrobium sp. EMB200-NS6
Halocynthiibacter arcticus
Sulfitobacter sp. JL08
Sulfitobacter sp. D7
Sulfitobacter sp. AM1-D1
Sulfitobacter pseudonitzschiae
Sulfitobacter sp. SK012
Defluviimonas alba
Planktomarina temperata
Pelagibaca abyssi
Salipiger profundus
Celeribacter ethanolicus
Celeribacter manganoxidans
Celeribacter marinus
Celeribacter indicus
Pseudovibrio sp. FO-BEG1
Rhodobaca barguzinensis
Epibacterium mobile
Yangia sp. CCB-MM3
Yangia pacifica
Tateyamaria omphalii
Jannaschia sp. CCS1
Yoonia vestfoldensis
Dinoroseobacter shibae
Roseovarius sp. TM1035
Roseovarius mucosus
Labrenzia sp. VG12
Labrenzia sp. CP4
Labrenzia aggregata
Roseibacterium elongatum
Leisingera methylohalidivorans
Pannonibacter phragmitetus
Ketogulonicigenium robustum
Ketogulonicigenium vulgare
Ruegeria sp. AD91A
Ruegeria sp. NKC1-1
Ruegeria sp. TM1040
Ruegeria pomeroyi
Antarctobacter heliothermus
Phaeobacter porticola
Phaeobacter piscinae
Phaeobacter sp. LSS9
Phaeobacter inhibens
Phaeobacter gallaeciensis
Octadecabacter temperatus
Octadecabacter antarcticus
Octadecabacter arcticus
Marinovum algicola
Rhodovulum sp. P5
Rhodovulum sp. MB263
Rhodovulum sulfidophilum
Roseobacter litoralis
Roseobacter denitrificans
Rhodobacter sp. LPB0142
Rhodobacter blasticus
Rhodobacter sphaeroides
Rhodobacter capsulatus
Paracoccus sp. SC2-6
Paracoccus sp. CBA4604
Paracoccus contaminans
Paracoccus sp. BM15
Paracoccus mutanolyticus
Paracoccus zhejiangensis
Paracoccus yeei
Paracoccus aminovorans
Paracoccus aminophilus
Paracoccus denitrificans
Commensalibacter sp. AMU001
Granulibacter bethesdensis
Neoasaia chiangmaiensis
Roseomonas gilardii
Kozakia baliensis
Asaia bogorensis
Gluconacetobacter diazotrophicus
Komagataeibacter medellinensis
Komagataeibacter nataicola
Komagataeibacter saccharivorans
Komagataeibacter europaeus
Komagataeibacter xylinus
Acidiphilium multivorum
Acidiphilium cryptum
Gluconobacter albidus
Gluconobacter oxydans
Acetobacter sp. JWB
Acetobacter oryzifermentans
Acetobacter persici
Acetobacter ascendens
Acetobacter senegalensis
Acetobacter tropicalis
Acetobacter pomorum
Acetobacter pasteurianus
Acetobacter aceti
Niveispirillum cyanobacteriorum
Haematospirillum jordaniae
Magnetospira sp. QH-2
Candidatus Endolissoclinum faulkneri
Thalassospira marina
Thalassospira indica
Thalassospira xiamenensis
Tistrella mobilis
Magnetospirillum sp. XM-1
Magnetospirillum sp. ME-1
Magnetospirillum magneticum
Magnetospirillum gryphiswaldense
Nitrospirillum amazonense
Rhodospirillum centenum
Rhodospirillum rubrum
Pararhodospirillum photometricum
Azospirillum humicireducens
Azospirillum sp. M2T2B2
Azospirillum sp. TSH58
Azospirillum thiophilum
Azospirillum lipoferum
Azospirillum brasilense
Breoghania sp. L-A4
Candidatus Tokpelaia hoelldoblerii
Rhizobiales bacterium NRL2
Hartmannibacter diazotrophicus
Methyloceanibacter caenitepidi
Pseudorhodoplanes sinuspersici
Candidatus Hodgkinia cicadicola
unclassified Rhizobiales
Chelatococcus sp. CO-6
Chelatococcus daeguensis
Aureimonas sp. AU20
Martelella endophytica
Martelella sp. AD-3
Martelella mediterranea
Rhodobiaceae bacterium
Parvibaculum lavamentivorans
Devosia sp. I507
Devosia sp. H5989
Candidatus Filomicrobium marinum
Rhodoplanes sp. Z2-YC6860
Pelagibacterium halotolerans
Maritalea myrionectae
Hyphomicrobium nitrativorans
Hyphomicrobium sp. MC1
Hyphomicrobium denitrificans
Blastochloris viridis
Rhodomicrobium vannielii
Bartonella sp. Raccoon60
Bartonella sp. A1379B
Bartonella sp. JB63
Bartonella sp. JB15
Bartonella sp. WD16.2
Bartonella apis
Bartonella ancashensis
Bartonella sp. 1-1C
Bartonella australis
Bartonella tribocorum
Bartonella clarridgeiae
Bartonella henselae
Bartonella vinsonii
Bartonella grahamii
Bartonella quintana
Bartonella bacilliformis
Methylocella silvestris
Beijerinckia indica
Methylocystis bryophila
Methylocystis sp. SC2
Methylocystis rosea
Methylosinus trichosporium
Microvirga sp. 17 mud 1-3
Microvirga ossetica
Methylobacterium sp. 17SD2-17
Methylobacterium sp. DM1
Methylobacterium currus
Methylobacterium sp. AMS5
Methylobacterium sp. XJLW
Methylobacterium sp. 4-46
Methylobacterium phyllosphaerae
Methylobacterium oryzae
Methylobacterium aquaticum
Methylobacterium nodulans
Methylobacterium radiotolerans
Methylorubrum populi
Methylorubrum zatmanii
Methylorubrum extorquens
Phyllobacterium zundukense
Hoeflea sp. IMCC20628
Chelativorans sp. BNC1
Aminobacter sp. MSH1
Aminobacter aminovorans
Mesorhizobium japonicum
Mesorhizobium oceanicum
Mesorhizobium opportunistum
Mesorhizobium australicum
Mesorhizobium sp. WSM1497
Mesorhizobium amorphae
Mesorhizobium ciceri
Mesorhizobium loti
Bosea sp. RAC05
Bosea sp. PAMC 26642
Bosea vaviloviae
Variibacter gotjawalensis
Oligotropha carboxidovorans
Rhodopseudomonas palustris
Nitrobacter winogradskyi
Nitrobacter hamburgensis
Bradyrhizobium sp. SK17
Bradyrhizobium sp. 2 39S1MB
Bradyrhizobium diazoefficiens
Bradyrhizobium icense
Bradyrhizobium sp. CCGE-LA001
Bradyrhizobium ottawaense
Bradyrhizobium sp. S23321
Bradyrhizobium sp. BTAi1
Bradyrhizobium sp. ORS 285
Bradyrhizobium sp. ORS 278
Bradyrhizobium oligotrophicum
Bradyrhizobium sp.
Bradyrhizobium japonicum
Shinella sp. HZN7
Liberibacter crescens
Candidatus Liberibacter solanacearum
Candidatus Liberibacter americanus
Candidatus Liberibacter asiaticus
Candidatus Liberibacter africanus
Ensifer sojae
Ensifer adhaerens
Sinorhizobium sp. RAC02
Sinorhizobium sp. CCBAU 05631
Sinorhizobium americanum
Sinorhizobium medicae
Sinorhizobium meliloti
Sinorhizobium fredii
Sinorhizobium/Ensifer group
Neorhizobium sp. SOG26
Neorhizobium sp. NCHU2750
Neorhizobium galegae
Rhizobium sp. Kim5
Rhizobium esperanzae
Rhizobium sp. S41
Rhizobium sp. N731
Rhizobium sp. N1341
Rhizobium sp. IE4771
Rhizobium sp. NT-26
Rhizobium sp. IRBG74
Rhizobium favelukesii
Rhizobium gallicum
Rhizobium etli
Rhizobium tropici
Rhizobium phaseoli
Rhizobium leguminosarum
Agrobacterium sp. RAC06
Agrobacterium sp. H13-3
Agrobacterium vitis
Agrobacterium rhizogenes
Agrobacterium fabrum
Agrobacterium tumefaciens
Agrobacterium tumefaciens complex
Rhizobium/Agrobacterium group
Ochrobactrum pseudogrignonense
Ochrobactrum sp. A44
Ochrobactrum anthropi
Brucella sp. 2002734562
Brucella vulpis
Brucella microti
Brucella ceti
Brucella pinnipedialis
Brucella canis
Brucella suis
Brucella melitensis
Brucella ovis
Brucella abortus
Starkeya novella
Xanthobacter autotrophicus
Azorhizobium caulinodans
cellular organisms
