name	taxid
Francisella_sp._MA067296	475375
Halomonas_beimenensis	475662
Modestobacter_marinus	477641
Filimonas_lacunae	477680
Calditerrivibrio_nitroreducens	477976
Micromonospora_tulbaghiae	479978
Myroides_profundi	480520
Acetobacter_ascendens	481146
Paenibacillus_sp._Y412MC10	481743
Mycobacterium_dioxanotrophicus	482462
Oscillatoria_nigro-viridis	482564
Burkholderia_lata	482957
Geoalkalibacter_subterraneus	483547
Paenibacillus_riograndensis	483937
Sphingobium_sp._YBL2	484429
Pelosinus_sp._UFO1	484770
Acinetobacter_soli	487316
Serratia_sp._SCBI	488142
Burkholderia_latens	488446
Burkholderia_contaminans	488447
Campylobacter_peloridis	488546
Burkholderia_metallica	488729
Burkholderia_seminalis	488731
Burkholderia_diffusa	488732
Marinobacter_sp._BSs20148	490759
Bacillus_velezensis	492670
Thermoanaerobacter_pseudethanolicus	496866
Campylobacter_subantarcticus	497724
Kosakonia_oryzae	497725
Candidatus_Nitrososphaera_gargensis	497727
Cyanothece_sp._PCC_7822	497965
Candida_auris	498019
Candidatus_Korarchaeum_cryptofilum	498846
Tepidanaerobacter_acetatoxydans	499229
Dietzia_timorensis	499555
Deinococcus_gobiensis	502394
Eggerthella_sp._YY7918	502558
Erythrobacter_gangjinensis	502682
Halomonas_chromatireducens	507626
Oceanimonas_sp._GK1	511062
Candidatus_Azobacteroides_pseudotrichonymphae	511435
Methylacidiphilum_infernorum	511746
Rufibacter_tibetensis	512763
Dictyoglomus_turgidum	513050
Microcystis_panniformis	513223
Bartonella_sp._1-1C	515256
Muricauda_lutaonensis	516051
Vagococcus_teuberi	519472
Campylobacter_avium	522485
Tetragenococcus_osmophilus	526944
Paenibacillus_xylanexedens	528191
Azospirillum_thiophilum	528244
Rhodoluna_lacicola	529884
Prauserella_marina	530584
Pelagibacterium_halotolerans	531813
Flavobacteriaceae_bacterium_3519-10	531844
Candidatus_Rhodoluna_planktonica	535712
Cronobacter_universalis	535744
Mesorhizobium_australicum	536018
Chryseobacterium_taklimakanense	536441
Clostridiales_incertae_sedis	538999
Clostridiales_Family_XVII._Incertae_Sedis	539000
Bacillales_incertae_sedis	539002
Clostridiales_Family_XIII._Incertae_Sedis	543314
Thermoanaerobacterales_Family_III._Incertae_Sedis	543371
Altererythrobacter_marensis	543877
beta_proteobacterium_CB	543913
Geobacillus_sp._Y412MC61	544556
Actinomyces_oris	544580
Dietzia_lutea	546160
Hafnia_paralvei	546367
Hydrogenobaculum_sp._HO	547144
Hydrogenobaculum_sp._SN	547146
Phycisphaera_mikurensis	547188
Francisella_halioticida	549298
Geobacillus_sp._Y412MC52	550542
Aromatoleum_aromaticum	551760
unclassified_Ruminococcaceae	552397
Dehalogenimonas_lykanthroporepellens	552810
Vibrio_breoganii	553239
Streptomyces_gilvosporeus	553510
Acidovorax_carolinensis	553814
Chlorella_variabilis	554065
Candidatus_Liberibacter_solanacearum	556287
Brachybacterium_saurashtrense	556288
Neomicrococcus_aestuarii	556325
Propionibacterium_acidifaciens	556499
Chryseobacterium_piperi	558152
Bacillus_safensis	561879
Acidianus_hospitalis	563177
Geoglobus_acetivorans	565033
Metarhizium_robertsii	568076
Fusarium_sambucinum_species_complex	569360
Methanocella_paludicola	570267
Psychrobacter_sp._G	571800
Luteipulveratus_mongoliensis	571913
Corynebacterium_mustelae	571915
Encephalitozoon_romaleae	571949
Thermoanaerobacter_sp._X513	573062
Francisella_sp._TX077308	573569
Francisella_sp._TX077310	573570
Candidatus_Planktophila_limnetica	573600
Candidatus_Hodgkinia_cicadicola	573658
Pandoraea_oxalativorans	573737
Corynebacterium_maris	575200
Polynucleobacter_necessarius	576610
Polynucleobacter_asymbioticus	576611
Bacillus_cytotoxicus	580165
Geobacillus_sp._Y4.1MC1	581103
Thermococcus_paralvinellae	582419
Thermoanaerobacter_mathranii	583357
Tenacibaculum_jejuense	584609
Synechococcus_sp._KORDI-49	585423
Synechococcus_sp._KORDI-52	585425
Thiohalobacter_thiocyanaticus	585455
Pseudomonas_chlororaphis	587753
Haloterrigena_daqingensis	588898
Brevundimonas_naejangsanensis	588932
Prevotella_fusca	589436
Alteromonas_australica	589873
Ignavibacterium_album	591197
Pantoea_sp._At-9b	592316
Mesorhizobium_opportunistum	593909
Allofrancisella_guangzhouensis	594679
Dinoponera_quadriceps	609295
Harpegnathos_saltator	610380
Arenibacter_algicola	616991
Lachnoanaerobaculum_umeaense	617123
Francisella_hispaniensis	622488
Candidatus_Planktophila	622681
Blattabacterium_sp._Blattella_germanica	624186
Christensenella_minuta	626937
Sphingobium_sp._SYK-6	627192
Streptomyces_griseus_group	629295
Bifidobacterium_kashiwanohense	630129
Desulfovibrio_sp._G11	631220
Bacillus_beveridgei	632773
Vagococcus_penaei	633807
Candidatus_Arsenophonus_lipoptenae	634113
Lactobacillus_koreensis	637971
Bifidobacterium_actinocoloniiforme	638619
Olleya_aquimaris	639310
Hoyosella_subflava	639313
Burkholderia_sp._CCGE1001	640510
Burkholderia_sp._CCGE1002	640511
Burkholderia_sp._CCGE1003	640512
Paenalcaligenes_hominis	643674
Methanocaldococcus_sp._FS406-22	644281
Altererythrobacter_namhicola	645517
Micromonospora_sp._L5	648999
Anaerostipes_hadrus	649756
Actinoplanes_sp._N902-109	649831
Sulfuricella_denitrificans	649841
Cardinium_endosymbiont_of_Sogatella_furcifera	650378
unclassified_Thaumarchaeota	651142
Fibrella_aestuarina	651143
Kosmotoga_olearia	651457
Fretibacterium_fastidiosum	651822
Prevotella_sp._oral_taxon_299	652716
Bacillus_subtilis_group	653685
Methylocystis_bryophila	655015
Lactobacillus_casei_group	655183
Candidatus_Thioglobus	655184
Frankia_symbiont_of_Datisca_glomerata	656024
Mycoplasma_mycoides_group	656088
Pandoraea_vervacti	656178
Pandoraea_faecigallinarum	656179
Arthrobacter_alpinus	656366
Halanaerobium_hydrogeniformans	656519
Ruminococcus_sp._SR1/5	657323
Francisella_noatunensis	657445
Candidatus_Koribacter_versatilis	658062
Bacillus_bombysepticus	658666
Borreliella_bavariensis	664662
Azospirillum_sp._TSH58	664962
Bacillus_oceanisediminis	665099
Mixta_calida	665913
Mixta_gaviniae	665914
Rhodanobacter_denitrificans	666685
Bacillus_sp._1NLA3E	666686
Tenacibaculum_dicentrarchi	669041
Candidatus_Profftella_armatura	669502
Cryobacterium_arcticum	670052
Candidatus_Uzinura_diaspidicola	670956
Candidatus_Methylomirabilis_oxyfera	671143
Propionibacterium_sp._oral_taxon_193	671223
Streptococcus_anginosus_group	671232
Serratia_sp._FGI94	671990
Aciduliprofundum_sp._MAR08-339	673860
Candidatus_Babela_massiliensis	673862
Rhodoplanes_sp._Z2-YC6860	674703
Rhodococcus_sp._WMMA185	679318
Phaeobacter_sp._LSS9	681157
Azospirillum_sp._M2T2B2	682998
Fervidicoccus_fontis	683846
Martelella_sp._AD-3	686597
Geobacillus_sp._C56-T3	691437
Altererythrobacter_dongtanensis	692370
Caldisericum_exile	693075
Enterobacteriaceae_bacterium_strain_FGI_57	693444
Vibrio_owensii	696485
Marssonina_brunnea	698440
Kushneria_konosiri	698828
Mycobacterium_marseillense	701042
Novosphingobium_sp._PP1Y	702113
Methylomonas_koyamae	702114
Jeotgalibaca_dankookensis	708126
Aurantimicrobium_minutum	708131
Colletotrichum_fioriniae	710243
unclassified_Candidatus_Blochmannia_endosymbionts	711328
Actinomyces_sp._oral_taxon_414	712122
Dietzia_sp._oral_taxon_368	712270
Haemophilus_sp._oral_taxon_036	712310
Leptotrichia_sp._oral_taxon_212	712357
Leptotrichia_sp._oral_taxon_498	712368
Olsenella_sp._oral_taxon_807	712411
Selenomonas_sp._oral_taxon_478	712538
Tannerella_sp._oral_taxon_HOT-286	712710
Selenomonas_sp._oral_taxon_136	713030
unclassified_Tenericutes	713063
Candidatus_Atelocyanobacterium_thalassa	713887
Alteromonas_naphthalenivorans	715451
Oceanicoccus_sagamiensis	716816
Ensifer_sojae	716925
Caldicellulosiruptor_obsidiansis	717609
Vibrio_harveyi_group	717610
Hyphomicrobium_sp._MC1	717785
cyanobacterium_endosymbiont_of_Epithemia_turgida	718217
Acidovorax_ebreus	721785
Mycobacterium_shigaense	722731
Cycloclasticus_sp._PY97N	728003
Methylobacterium_sp._XJLW	739141
Rahnella_sp._Y9602	741091
Delftia_sp._Cs1-4	742013
Sphingobacterium_sp._21	743722
alpha_proteobacterium_HIMB59	744985
Sphingomonas_sp._MM-1	745310
Natronolimnobius_aegyptiacus	745377
Aspergillus_fumigatus	746128
Azoarcus_sp._KH32C	748247
Pseudogulbenkiania_sp._NH8B	748280
Sulfuritalea_hydrogenivorans	748811
Coprococcus_sp._ART55/1	751585
Halobacterium_sp._DL1	751944
Winogradskyella_sp._PG-2	754409
Methylophaga_nitratireducenticrescens	754476
Methylophaga_frappieri	754477
Salinigranum_rubrum	755307
Clostridium_sp._BNL1100	755731
Bacillus_sp._WP8	756828
halophilic_archaeon_DL31	756883
Acinetobacter_indicus	756892
Burkholderia_insecticola	758793
Burkholderia_sp._RPE67	758796
Mycolicibacterium_litorale	758802
Weissella_ceti	759620
Siansivirga_zeaxanthinifaciens	762954
Candidatus_Puniceispirillum_marinum	767892
Serratia_sp._AS12	768490
Serratia_sp._AS13	768493
Sinorhizobium_sp._CCBAU_05631	794846
Opitutaceae_bacterium_TAV5	794903
Hydrogenophaga_sp._PBC	795665
Sugiyamaella_lignohabitans	796027
Janibacter_indicus	857417
Bacillus_kochii	859143
alpha_proteobacterium_HIMB5	859653
Kibdelosporangium_phytohabitans	860235
Agrobacterium_sp._H13-3	861208
Gemmatirosa_kalamazoonesis	861299
Streptomyces_sp._SirexAA-E	862751
Thermincola_potens	863643
Methanothermobacter_sp._CaT2	866790
Paenibacillus_sp._IHB_B_3084	867076
Methanobacterium_paludis	868131
Terriglobus_saanensis	870903
Mycolicibacter_sinensis	875328
Cupriavidus_sp._USMAA2-4	876364
Methanobacterium_lacus	877455
Chryseobacterium_sp._StRB126	878220
Shinella_sp._HZN7	879274
Pseudodesulfovibrio_piezophilus	879567
Candidatus_Vidania_fulgoroideae	881286
Methanoregula_formicica	882104
Candidatus_Zinderia_insecticola	884215
Mageeibacillus_indolicus	884684
Desulfosporosinus_acidiphilus	885581
Methylovorus_sp._MP688	887061
Minicystis_rosea	888845
Alkalitalea_saponilacus	889453
Plautia_stali_symbiont	891974
Acinetobacter_calcoaceticus/baumannii_complex	909768
Pseudovibrio_sp._FO-BEG1	911045
Caldanaerobacter_subterraneus	911092
Kangiella_geojedonensis	914150
Methylobacterium_sp._AMS5	925818
Sandaracinus_amylolyticus	927083
Gibbsiella_quercinecans	929813
Pseudomonas_brassicacearum	930166
Halioglobus_japonicus	930805
Bradyrhizobium_ottawaense	931866
Rhodococcus_sp._p52	935199
Desulfurispirillum_indicum	936456
Marinomonas_posidonica	936476
Granulicella_mallensis	940614
Granulicella_tundricola	940615
Dehalogenimonas_sp._WBC-2	943347
Arcobacter_sp._L	944547
Massilia_oculi	945844
Rhizobacter_gummiphilus	946333
Salpingoeca_rosetta	946362
Paraburkholderia_sprentiae	948107
Aeromonas_rivipollensis	948519
Palaeococcus_pacificus	971279
Leuconostoc_sp._C2	979982
Deinococcus_wulumuqiensis	980427
Brucella_vulpis	981386
Lacinutrix_sp._5H-3-7-4	983544
Glaciecola_sp._4H-3-7+YE-5	983545
Dokdonia_sp._4H-3-7-5	983548
Heterobasidion_irregulare	984962
Mycoplasma_parvum	984991
Staphylococcus_argenteus	985002
Vulcanisaeta_moutnovskia	985052
Staphylococcus_agnetis	985762
Polymorphum_gilvum	991904
Candidatus_Kinetoplastibacterium_desouzaii	994692
Candidatus_Kinetoplastibacterium_galatii	994695
Candidatus_Kinetoplastibacterium_oncopeltii	994696
Polaribacter_reichenbachii	996801
Candidatus_Pelagibacter_sp._IMCC9063	1002672
Verrucosispora_maris	1003110
Gordonia_iterans	1004901
Fimbriimonas_ginsengisoli	1005039
Metallosphaera_cuprina	1006005
Listeria_weihenstephanensis	1006155
Defluviitoga_tunisiensis	1006576
Pusillimonas_sp._T7-7	1007105
Lactobacillus_ginsenosidimutans	1007676
Pyrococcus_yayanosii	1008460
Candidatus_Tremblaya_phenacola	1010676
Novosphingobium_sp._THN1	1016987
Nannospalax_galili	1026970
Pseudomonas_sp._StFLB209	1028989
Sphingomonas_sp._KC8	1030157
Campylobacter_volucris	1031542
Marinobacter_adhaerens	1033846
Thioalkalivibrio_sulfidiphilus	1033854
Nitrososphaera_viennensis	1034015
Planococcus_plakortidis	1038856
Candidatus_Arthromitus_sp._SFB-rat-Yit	1041504
Clostridium_sp._SY8519	1042156
Thermococcus_sp._4557	1042877
Zymoseptoria_tritici	1047171
Candidatus_Moranella_endobia	1048758
Paracoccidioides_lutzii	1048829
Corynebacterium_epidermidicanis	1050174
Verticillium_alfalfae	1051613
Thermoplasmatales_archaeon_BRNA1	1054217
Methylotenera_versatilis	1055487
Candidatus_Gullanella_endobia	1070130
Tetrapisispora_blattae	1071379
Corynebacterium_uterequi	1072256
Halohasta_litchfieldiae	1073996
Lactobacillus_heilongjiangensis	1074467
Pantoea_rwandensis	1076550
Thiolapillus_brandeum	1076588
Acetobacter_persici	1076596
Paracoccus_zhejiangensis	1077935
Candidatus_Nitrosotalea_devanaterra	1078905
Leptolyngbya_sp._O-77	1080068
Lonsdalea_britannica	1082704
Comamonas_serinivorans	1082851
Dickeya_solani	1089444
Alcanivorax_xenomutans	1094342
Idiomarina_piscisalsi	1096243
Pseudonocardia_sp._EC080619-01	1096856
Pseudonocardia_sp._EC080625-04	1096868
Burkholderia_sp._YI23	1097668
Pyrobaculum_ferrireducens	1104324
Rickettsia_philipii	1105106
Chromobacterium_vaccinii	1108595
Penicillium_rubens	1108849
Brenneria_goodwinii	1109412
Alcanivorax_sp._NBRC_101098	1113728
Spiroplasma_atrichopogonis	1114980
Vibrio_sp._EJY3	1116375
Elizabethkingia_anophelis	1117645
Halomonas_sp._GFAJ-1	1118153
Arthrobacter_sp._Rue61a	1118963
Corynebacterium_doosanense	1121358
Magnetococcus_marinus	1124597
Rhizobium_sp._NT-26	1125847
Paenibacillus_beijingensis	1126833
Bacillus_sp._JS	1127744
belli_group	1129742
Dehalobacter_sp._CF	1131462
Sphaerochaeta_globosa	1131703
Sphaerochaeta_pleomorpha	1131707
Melioribacter_roseus	1134405
Thauera_humireducens	1134435
Klebsiella_michiganensis	1134687
Gordonia_phthalatica	1136941
Leptospira_mayottensis	1137606
Mycobacterium_paraintracellulare	1138383
Lactobacillus_curieae	1138822
Kangiella_sediminilitoris	1144748
Lysinibacillus_varians	1145276
Dehalobacter_sp._DCA	1147129
Acinetobacter_oleivorans	1148157
Flavobacteriaceae_bacterium_UJ101	1150389
Moorea_producens	1155739
Streptococcus_sp._I-G2	1156431
Streptococcus_sp._I-P16	1156433
Thermotoga_sp._Cell2	1157947
Thermotoga_sp._2812B	1157948
Kosakonia_sacchari	1158459
Pontimonas_salivibrio	1159327
Ruminococcus_bicirculans	1160721
Candidatus_Nasuia_deltocephalinicola	1160784
Ruminococcus_champanellensis	1161942
Cronobacter_condimenti	1163710
Enterobacter_sp._R4-368	1166130
Candidatus_Thiodictyon_syntrophicum	1166950
Draconibacterium_orientale	1168034
Mycobacterium_sp._MOTT36Y	1168287
Streptomyces_pratensis	1169025
Geitlerinema_sp._PCC_7407	1173025
Gloeocapsa_sp._PCC_7428	1173026
Microcoleus_sp._PCC_7113	1173027
Chamaesiphon_minutus	1173032
Synechococcus_sp._PCC_7502	1173263
Methanocella_conradii	1175444
Methanocella_arvoryzae	1175445
Niabella_ginsenosidivorans	1176587
Agrobacterium_fabrum	1176649
Prevotella_jejuni	1177574
Komagataeibacter_medellinensis	1177712
Halomonas_huangheensis	1178482
Paenibacillus_swuensis	1178515
Spirosoma_montaniterrae	1178516
Bacillus_xiamenensis	1178537
Maribacter_cobaltidurans	1178778
Deinococcus_puniceus	1182568
Deinococcus_swuensis	1182571
Pyrococcus_sp._ST04	1183377
Agrobacterium_tumefaciens_complex	1183400
Mesotoga_prima	1184387
Blattabacterium_sp._Blaberus_giganteus	1186051
Ferriphaselus_amnicola	1188319
Flammeovirga_sp._MY04	1191459
Lactobacillus_hokkaidonensis	1193095
Snodgrassella_alvi	1196083
Gilliamella_apicola	1196095
Cloacibacillus_porcorum	1197717
secondary_endosymbiont_of_Ctenarytaina_eucalypti	1199245
Thermogladius_calderae	1200300
Symbiodinium_minutum	1202447
Geobacter_daltonii	1203471
Pseudomonas_sp._UW4	1207075
Burkholderia_pseudomultivorans	1207504
Celeribacter_indicus	1208324
Halomicronema_hongdechloris	1209493
Tumebacillus_algifaecis	1214604
Planococcus_halocryophilus	1215089
Clostridium_bornimense	1216932
Octadecabacter_antarcticus	1217908
Fictibacillus_phosphorivorans	1221500
Corynebacterium_humireducens	1223514
Bradyrhizobium_sp._CCGE-LA001	1223566
Streptomyces_rapamycinicus	1226757
Azospirillum_humicireducens	1226968
Pyrobaculum_sp._WP30	1227555
Salipiger_profundus	1229727
Candidatus_Nitrosopumilus_sediminis	1229909
Salimicrobium_jeotgali	1230341
Corynebacterium_frankenforstense	1230998
Corynebacterium_lactis	1231000
Geobacillus_sp._GHH01	1233873
Mucilaginibacter_sp._BJC16-A31	1234841
Pseudorhodoplanes_sinuspersici	1235591
Candidatus_Pantoea_carbekii	1235990
Mesotoga_infera	1236046
Janthinobacterium_sp._B9-8	1236179
Sodalis_praecaptivus	1239307
Campylobacter_iguaniorum	1244531
Borreliella_chilensis	1245910
endosymbiont_of_unidentified_scaly_snail_isolate_Monju	1248727
Candidatus_Sulfuricurvum_sp._RIFRC-1	1249480
Pseudohongiella_spirulinae	1249552
Bacterioplanes_sanyensis	1249553
Pelagibaca_abyssi	1250539
Flammeovirgaceae_bacterium_311	1257021
Streptomyces_sp._769	1262452
Edwardsiella_piscicida	1263550
Candidatus_Endolissoclinum_faulkneri	1263979
Streptomyces_sp._PAMC_26508	1265601
Frischella_perrara	1267021
Altererythrobacter_atlanticus	1267766
Liberibacter_crescens	1273132
Pyrodictium_delaneyi	1273541
Mycobacterium_sp._VKM_Ac-1817D	1273687
Bradyrhizobium_icense	1274631
Synechococcus_sp._KORDI-100	1280380
Planktomarina_temperata	1284658
Brachyspira_hampsonii	1287055
Nitrosospira_lacus	1288494
Magnetospira_sp._QH-2	1288970
Candidatus_Methanomethylophilus_alvus	1291540
Pseudomonas_sp._ATCC_13867	1294143
Photobacterium_gaetbulicola	1295392
Thermodesulfobacterium_geofontis	1295609
Aquabacterium_olei	1296669
Intestinimonas_butyriciproducens	1297617
Myxococcus_hansupus	1297742
Mucilaginibacter_sp._PAMC_26640	1300914
Rhizobium_sp._IE4771	1301032
Methanocaldococcus_bathoardescens	1301915
Planococcus_versutus	1302659
Nostoc_flagelliforme	1306274
Flavobacterium_commune	1306519
Alcanivorax_pacificus	1306787
Pseudomonas_soli	1306993
Salinispira_pacifica	1307761
Kiritimatiella_glycovorans	1307763
Salinivirga_cyanobacteriivorans	1307839
Deinococcus_soli_Cha_et_al._2016	1309411
Ralstonia_pseudosolanacearum	1310165
Sphingobium_sp._TKS	1315974
Blattabacterium_sp._Nauphoeta_cinerea	1316444
Archaeoglobus_sulfaticallidus	1316941
Candidatus_Mycoplasma_girerdii	1318617
Bartonella_ancashensis	1318743
Acinetobacter_equi	1324350
Chryseobacterium_gallinarum	1324352
Nitrospira_japonica	1325564
Sphingomonas_sp._Cra20	1327635
Serratia_sp._FS14	1327989
Candidatus_Midichloriaceae	1328881
Cycloclasticus_zancles	1329899
Kosmotoga_pacifica	1330330
Bordetella_pseudohinzii	1331258
Auricularia_subglabra	1331295
Brachybacterium_ginsengisoli	1331682
Thermogutta_terrifontis	1331910
Sphingobium_baderi	1332080
Candidatus_Saccharimonas_aalborgensis	1332188
Tessaracoccus_aquimaris	1332264
Salinarchaeum_sp._Harcht-Bsk1	1333523
Variibacter_gotjawalensis	1333996
Enterobacter_lignolyticus	1334193
Defluviimonas_alba	1335048
Spiribacter_salinus	1335746
Spiribacter_curvatus	1335757
Reinekea_forsetii	1336806
Calothrix_sp._336/3	1337936
Geobacter_anodireducens	1340425
Citrobacter_freundii_complex	1344959
Pseudoalteromonas_piratica	1348114
Croceicoccus_naphthovorans	1348774
Aureimonas_sp._AU20	1349819
Synechococcus_sp._UTEX_2973	1350461
Candidatus_Nitrosocosmicus_oleophilus	1353260
Streptomyces_pluripotens	1355015
Flavobacterium_faecale	1355330
Bradyrhizobium_diazoefficiens	1355477
Hymenobacter_sp._APR13	1356852
Arthrobacter_sp._QXT-31	1357915
Sphingopyxis_sp._QXT-31	1357916
Thermofilum_adornatus	1365176
Dyella_jiangningensis	1379159
Gemmatimonas_phototrophica	1379270
Methanobacterium_sp._MB1	1379702
Spirosoma_radiotolerans	1379870
Rufibacter_sp._DG15C	1379909
Rufibacter_sp._DG31D	1379910
Flagellimonas_sp._HME9304	1383885
Methyloceanibacter_caenitepidi	1384459
Hymenobacter_sp._DG25A	1385663
Hymenobacter_sp._DG25B	1385664
Paludisphaera_borealis	1387353
Sulfitobacter_sp._SK012	1389005
Cupriavidus_sp._USMAHM13	1389192
Sphingomonas_sp._LK11	1390395
Vulgatibacter_incomptus	1391653
Labilithrix_luteola	1391654
Thermosynechococcus_sp._NK55a	1394889
Celeribacter_marinus	1397108
Exiguobacterium_sp._MH3	1399115
Bacteroidales_bacterium_CF	1400053
Sulfitobacter_pseudonitzschiae	1402135
Corynebacterium_glyciniphilum	1404244
Bradyrhizobium_sp._2_39S1MB	1404768
Candidatus_Methanomassiliicoccus_intestinalis	1406512
Acinetobacter_sp._TGL-Y2	1407071
Halobacterium_hubeiense	1407499
Corynebacterium_deserti	1408191
Candidatus_Endomicrobium_trichonymphae	1408204
Endomicrobium_proavitum	1408281
Candidatus_Tachikawaea_gelatinosa	1410383
Candidatus_Nitrosopelagicus_brevis	1410606
Hymenobacter_sedentarius	1411621
Celeribacter_manganoxidans	1411902
Pseudomonas_sp._TKP	1415630
Candidatus_Walczuchella_monophlebidarum	1415657
Gloeobacter_kilaueensis	1416614
Oceanisphaera_profunda	1416627
Streptococcus_sp._VT_162	1419814
Marinobacter_similis	1420916
Marinobacter_salarius	1420917
Geosporobacter_ferrireducens	1424294
Hyphomicrobium_nitrativorans	1427356
Candidatus_Thioglobus_singularis	1427364
Mannheimia_sp._USDA-ARS-USMARC-1261	1432056
Methylocaldum_marinum	1432792
Mucinivorans_hirudinis	1433126
Methanosarcina_sp._Kolksee	1434099
Methanosarcina_sp._MTP4	1434100
Methanosarcina_sp._WH1	1434102
Methanosarcina_sp._WWM596	1434103
Candidatus_Symbiobacter_mobilis	1436290
Thermosipho_sp._1070	1437364
Streptomyces_leeuwenhoekii	1437453
Ectothiorhodospira_sp._BSL-9	1442136
Xylella_taiwanensis	1444770
Gynuella_sunshinyii	1445505
Hymenobacter_swuensis	1446467
Bacillus_sp._Pc3	1446792
Aneurinibacillus_sp._XH2	1450761
Sediminicola_sp._YIK13	1453352
Chlamydia_avium	1457141
Chlamydia_gallinacea	1457153
Candidatus_Cyclonatronum_proteinivorum	1457365
Octadecabacter_temperatus	1458307
Serpentinomonas_raichei	1458425
Serpentinomonas_mccroryi	1458426
Myroides_sp._ZB35	1458492
Candidatus_Nitrososphaera_evergladensis	1459637
Thermosipho_sp._1063	1462747
Paenibacillus_yonginensis	1462996
Klebsiella_quasipneumoniae	1463165
Burkholderia_sp._2002721687	1468409
Burkholderiales_bacterium_GJ-E10	1469502
Actinoalloteichus_hoggarensis	1470176
Zhongshania_aliphaticivorans	1470434
Novibacillus_thermophilus	1471761
Basilea_psittacipulmonis	1472345
Lentibacillus_amyloliquefaciens	1472767
Candidatus_Saccharibacteria_oral_taxon_TM7x	1476577
Nonlabens_sp._MIC269	1476901
Streptomyces_albidoflavus_group	1477431
Hartmannibacter_diazotrophicus	1482074
Thermofilum_carboxyditrophus	1483572
Hymenobacter_sp._PAMC_26554	1484116
Hymenobacter_sp._PAMC_26628	1484118
Pantoea_sp._PSNIH2	1484157
Pantoea_sp._PSNIH1	1484158
Rhodoferax_saidenbachensis	1484693
Lacinutrix_venerupis	1486034
Gramella_flava	1486245
Martelella_endophytica	1486262
Candidatus_Sodalis_pierantonius	1486991
Corynebacterium_sp._ATCC_6931	1487956
Anoxybacillus_sp._B2M1	1490052
Anoxybacillus_sp._B7M1	1490057
Flavobacterium_gilvum	1492737
Flavisolibacter_tropicus	1492898
Arthrobacter_sp._PAMC_25486	1494608
methanogenic_archaeon_ISO4-H5	1495144
Candidatus_Evansia_muelleri	1495769
Paracoccus_mutanolyticus	1499308
Escherichia_marmotae	1499973
Aneurinibacillus_soli	1500254
Pseudomonas_sp._Os17	1500686
Campylobacter_sp._RM16704	1500960
Prochlorococcus_sp._MIT_0604	1501268
Prochlorococcus_sp._MIT_0801	1501269
Burkholderia_stagnalis	1503054
Burkholderia_territorii	1503055
Halomonas_sp._KO116	1504981
Blochmannia_endosymbiont_of_Polyrhachis_Hedomyrma_turneri	1505596
Blochmannia_endosymbiont_of_Camponotus_Colobopsis_obliquus	1505597
Geobacillus_thermoleovorans_group	1505648
Thermococcus_eurythermalis	1505907
Jeotgalibacillus_malaysiensis	1508404
Candidatus_Arthromitus_sp._SFB-mouse-NL	1508644
Candidatus_Nucleicultrix_amoebiphila	1509244
Candidatus_Nitrosopumilus_koreensis	1510466
Leuconostoc_suionicum	1511761
Pseudoalteromonas_sp._NC201	1514074
Erysipelothrix_larvae	1514105
Sphingopyxis_fribergensis	1515612
Geobacillus_sp._LC300	1519377
Mycobacterium_stephanolepidis	1520670
Dehalococcoides_sp._UCH007	1522671
Lacimicrobium_alkaliphilum	1526571
Bosea_vaviloviae	1526658
Planococcus_sp._PAMC_21323	1526927
Rickettsiales_bacterium_Ac37b	1528098
Lawsonella_clevelandensis	1528099
Paracoccus_sp._BM15	1529068
Polaribacter_sp._BM10	1529069
Coriobacteriaceae_bacterium_68-1-3	1531429
Brevundimonas_sp._DS20	1532555
Candida/Lodderomyces_clade	1535325
Paenibacillus_sp._FSL_P4-0081	1536769
Paenibacillus_sp._FSL_R5-0345	1536770
Paenibacillus_sp._FSL_R5-0912	1536771
Paenibacillus_sp._FSL_R7-0273	1536772
Paenibacillus_sp._FSL_R7-0331	1536773
Paenibacillus_sp._FSL_H7-0357	1536774
Paenibacillus_sp._FSL_H7-0737	1536775
Methylomonas_denitrificans	1538553
Sphingobacterium_sp._ML3W	1538644
Treponema_sp._OMZ_838	1539298
Candidatus_Izimaplasma_sp._HR1	1541959
Francisella_sp._CA97-1460	1542390
Sedimenticola_thiotaurini	1543721
Lactobacillus_sp._wkB8	1545702
Mycobacterium_sp._EPa45	1545728
Marinitoga_sp._1137	1545835
Diaphorobacter_polyhydroxybutyrativorans	1546149
Bacillus_weihaiensis	1547283
Francisella_sp._FSC1006	1547445
Haloplanus_sp._CBA1112	1547898
Haloplanus_sp._CBA1113	1547899
Woeseia_oceani	1548547
Bradymonas_sediminis	1548548
Haematospirillum_jordaniae	1549855
Sphingomonas_taxi	1549858
Thermofilum_uzonense	1550241
Mucilaginibacter_gotjawali	1550579
Blastomonas_fulva	1550728
Limnochorda_pilosa	1555112
Enterobacter_sp._E20	1560339
Sphingomonas_panacis	1560345
Kangiella_profundi	1561924
Fermentimonas_caenicola	1562970
Rhodococcus_sp._B7740	1564114
Rhodovulum_sp._P5	1564506
Carnobacterium_sp._CP1	1564681
Rugosibacter_aromaticivorans	1565605
Bacillus_sp._X12014	1565991
Paenibacillus_sp._IHBB_10380	1566358
Mycobacterium_sp._NRRL_B-3805	1570328
Bacillus_sp._BH072	1570330
Ruminococcaceae_bacterium_CPB6	1572656
Bacillus_sp._YP1	1574141
